codigo_ine,nombre,provincia,ccaa,poblacion,superficie_km2,lat_centro,lon_centro,n_alojamientos_osm,n_vut_oficial,plazas_vut,n_vut_con_plazas,pct_vut_con_plazas,n_vut_geolocalizadas,pct_vut_geolocalizadas,plazas_hoteleras,n_establecimientos_hoteleros,origen_hotelero,n_restauracion,n_atracciones,n_camping,n_transporte,origen_osm,origen_vut,cobertura_vut,saturacion_plazas_1000hab,densidad_plazas_km2,plazas_totales,saturacion_total_1000hab,pct_plazas_hoteleras,n_servicios,densidad_servicios_km2,servicios_1000hab,dist_transporte_km,atracciones_1000hab,indice_demanda,indice_saturacion,indice_oportunidad,indice_riesgo
01046,Erriberagoitia/Ribera Alta,Araba/Álava,País Vasco,839,119.738,42.80253566389365,-2.925140668308845,1,3.0,14.0,3.0,100.0,0.0,0.0,,,sin_dato,4,1,1,0,join_espacial,municipal_directo,registro,16.69,0.117,,,,5,0.042,5.96,8.15,1.19,58.2,28.8,29.4,39.1
01047,Ribera Baja/Erriberabeitia,Araba/Álava,País Vasco,1477,25.3665,42.724747189431696,-2.9025006326959994,1,0.0,0.0,0.0,,0.0,,,,sin_dato,1,0,0,1,join_espacial,municipal_directo,registro,0.0,0.0,,,,1,0.039,0.68,3.5,0.0,37.3,4.1,33.2,15.7
01049,Añana,Araba/Álava,País Vasco,141,21.6613,42.81365425982363,-2.991542081532168,1,1.0,4.0,1.0,100.0,1.0,100.0,,,sin_dato,5,8,1,0,join_espacial,municipal_directo,registro,28.37,0.185,,,,13,0.6,92.2,12.84,56.74,86.2,37.8,48.4,54.7
01051,Agurain/Salvatierra,Araba/Álava,País Vasco,5189,37.8197,42.83857874299175,-2.387491982815052,2,1.0,3.0,1.0,100.0,0.0,0.0,,,sin_dato,6,5,1,1,join_espacial,municipal_directo,registro,0.58,0.079,,,,11,0.291,2.12,0.87,0.96,63.4,9.4,54.0,28.3
01052,Samaniego,Araba/Álava,País Vasco,292,8.6217,42.56877682492465,-2.6763713846231507,0,6.0,41.0,6.0,100.0,6.0,100.0,,,sin_dato,1,1,0,0,join_espacial,municipal_directo,registro,140.41,4.755,,,,2,0.232,6.85,14.24,3.42,65.3,78.4,-13.1,73.8
01053,San Millán/Donemiliaga,Araba/Álava,País Vasco,701,84.9616,42.879010602408265,-2.3928640858740917,3,0.0,0.0,0.0,,0.0,,,,sin_dato,2,6,0,1,join_espacial,municipal_directo,registro,0.0,0.0,,,,8,0.094,11.41,3.65,8.56,76.6,4.1,72.5,29.5
01054,Urkabustaiz,Araba/Álava,País Vasco,1470,60.9615,42.96577523357991,-2.92042391351812,1,1.0,8.0,1.0,100.0,0.0,0.0,,,sin_dato,10,5,0,1,join_espacial,municipal_directo,registro,5.44,0.131,,,,15,0.246,10.2,3.02,3.4,77.8,18.7,59.1,39.4
01055,Valdegovía/Gaubea,Araba/Álava,País Vasco,1064,237.9694,42.86411957609895,-3.1283255166491664,3,2.0,13.0,2.0,100.0,1.0,50.0,,,sin_dato,10,7,1,0,join_espacial,municipal_directo,registro,12.22,0.055,,,,17,0.071,15.98,10.13,6.58,71.4,24.3,47.1,40.8
01056,Harana/Valle de Arana,Araba/Álava,País Vasco,212,38.1845,42.75738873376968,-2.319867031452283,1,1.0,4.0,1.0,100.0,1.0,100.0,,,sin_dato,3,1,0,0,join_espacial,municipal_directo,registro,18.87,0.105,,,,4,0.105,18.87,11.38,4.72,72.3,30.3,42.0,45.0
01057,Villabuena de Álava/Eskuernaga,Araba/Álava,País Vasco,276,8.4801,42.541155006327344,-2.6614189703336133,1,3.0,23.0,3.0,100.0,2.0,66.7,,,sin_dato,1,0,0,0,join_espacial,municipal_directo,registro,83.33,2.712,,,,1,0.118,3.62,14.56,0.0,43.3,70.6,-27.3,61.0
01058,Legutio,Araba/Álava,País Vasco,2094,46.0723,42.98288465025976,-2.647778730038536,1,0.0,0.0,0.0,,0.0,,,,sin_dato,10,2,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,12,0.26,5.73,12.85,0.96,61.5,4.1,57.4,24.2
01059,Vitoria-Gasteiz,Araba/Álava,País Vasco,260699,277.0423,42.85037079648483,-2.6873954556836246,45,86.0,365.0,86.0,100.0,81.0,94.2,4162.0,44.0,eoh_punto_turistico,732,37,2,4,join_espacial,municipal_directo,registro,1.4,1.317,4527.0,17.36,91.9,769,2.776,2.95,0.97,0.14,65.8,27.4,38.4,40.8
01060,Yécora/Iekora,Araba/Álava,País Vasco,278,18.6155,42.555088238626944,-2.4688428434013336,0,0.0,0.0,0.0,,0.0,,,,sin_dato,3,0,0,0,join_espacial,municipal_directo,registro,0.0,0.0,,,,3,0.161,10.79,10.75,0.0,56.4,4.1,52.3,22.4
01061,Zalduondo,Araba/Álava,País Vasco,195,13.7605,42.90149392963672,-2.342356277347282,3,0.0,0.0,0.0,,0.0,,,,sin_dato,2,3,0,1,join_espacial,municipal_directo,registro,0.0,0.0,,,,5,0.363,25.64,3.1,15.38,88.5,4.1,84.4,33.6
01062,Zambrana,Araba/Álava,País Vasco,452,39.5497,42.65723888372108,-2.8213698049343385,0,1.0,4.0,1.0,100.0,1.0,100.0,,,sin_dato,0,0,0,0,join_espacial,municipal_directo,registro,8.85,0.101,,,,0,0.0,0.0,8.49,0.0,20.7,21.6,-0.9,21.3
01063,Zuia,Araba/Álava,País Vasco,2350,122.3555,42.98426357643684,-2.835736894754876,4,3.0,23.0,3.0,100.0,1.0,33.3,,,sin_dato,9,3,0,0,join_espacial,municipal_directo,registro,9.79,0.188,,,,12,0.098,5.11,6.56,1.28,61.9,25.0,36.9,37.9
01901,Iruña Oka/Iruña de Oca,Araba/Álava,País Vasco,3704,53.4215,42.82625500877091,-2.8190286517877623,0,0.0,0.0,0.0,,0.0,,,,sin_dato,9,6,0,1,join_espacial,municipal_directo,registro,0.0,0.0,,,,15,0.281,4.05,1.62,1.62,69.4,4.1,65.3,27.0
01902,Lantarón,Araba/Álava,País Vasco,929,67.8435,42.75557462507252,-3.014195047282946,0,2.0,16.0,2.0,100.0,2.0,100.0,,,sin_dato,3,6,0,0,join_espacial,municipal_directo,registro,17.22,0.236,,,,9,0.133,9.69,9.35,6.46,71.1,32.1,39.0,45.8
02001,Abengibre,Albacete,Castilla-La Mancha,753,30.7566,39.21454674000967,-1.5390066929802029,0,,,,,,,,,eoh_provincia,0,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.098,3.98,9.78,3.98,60.3,,,
02002,Alatoz,Albacete,Castilla-La Mancha,504,63.8335,39.07970245702127,-1.370424253264826,1,,,,,,,,,eoh_provincia,4,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.063,7.94,10.95,0.0,49.8,,,
02003,Albacete,Albacete,Castilla-La Mancha,175400,1140.7212,38.95401352101207,-1.8902323100198832,20,,,,,,,2338.0,23.0,eoh_punto_turistico,365,19,1,6,join_espacial,sin_dato,sin_registro,,,,,,384,0.337,2.19,1.34,0.11,59.8,,,
02004,Albatana,Albacete,Castilla-La Mancha,644,30.5107,38.57616688775818,-1.5158597735875423,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.033,1.55,4.7,1.55,50.5,,,
02005,Alborea,Albacete,Castilla-La Mancha,672,72.0285,39.291889234167286,-1.3859248818204308,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,9.64,0.0,19.8,,,
02006,Alcadozo,Albacete,Castilla-La Mancha,635,99.5188,38.66248530082988,-2.0566585571878995,0,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.01,1.57,25.83,0.0,27.0,,,
02007,Alcalá del Júcar,Albacete,Castilla-La Mancha,1130,146.7755,39.18570678358246,-1.4027909071599536,9,,,,,,,,,eoh_provincia,10,4,0,1,join_espacial,sin_dato,sin_registro,,,,,,14,0.095,12.39,2.42,3.54,76.1,,,
02008,Alcaraz,Albacete,Castilla-La Mancha,1283,370.2827,38.71903568305427,-2.530715441215683,4,,,,,,,,,eoh_provincia,5,28,0,0,join_espacial,sin_dato,sin_registro,,,,,,33,0.089,25.72,14.22,21.82,74.7,,,
02009,Almansa,Albacete,Castilla-La Mancha,24615,531.8246,38.84116553339232,-1.0903791390128326,7,,,,,,,,,eoh_provincia,25,6,3,3,join_espacial,sin_dato,sin_registro,,,,,,31,0.058,1.26,3.23,0.24,48.5,,,
02010,Alpera,Albacete,Castilla-La Mancha,2278,178.4293,38.98865848394092,-1.2734567398356675,2,,,,,,,,,eoh_provincia,1,2,1,1,join_espacial,sin_dato,sin_registro,,,,,,3,0.017,1.32,5.7,0.88,45.8,,,
02011,Ayna,Albacete,Castilla-La Mancha,577,146.7117,38.56497778571433,-2.104934420124026,3,,,,,,,,,eoh_provincia,2,4,0,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.041,10.4,16.07,6.93,62.6,,,
02012,Balazote,Albacete,Castilla-La Mancha,2356,65.1095,38.88697729323864,-2.137624523412003,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,23.21,0.0,14.0,,,
02013,Balsa de Ves,Albacete,Castilla-La Mancha,121,76.3325,39.26186984335522,-1.210081941394538,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,15.06,0.0,16.3,,,
02014,"Ballestero, El",Albacete,Castilla-La Mancha,411,138.5876,38.84442445516733,-2.475772593702343,0,,,,,,,,,eoh_provincia,3,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.022,7.3,17.44,0.0,42.1,,,
02015,Barrax,Albacete,Castilla-La Mancha,1838,189.7107,39.03304367346808,-2.2048406875385536,0,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.011,1.09,18.11,0.54,35.0,,,
02016,Bienservida,Albacete,Castilla-La Mancha,548,90.6648,38.53011556533342,-2.647542116159513,3,,,,,,,,,eoh_provincia,1,0,1,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.011,1.82,13.25,0.0,31.5,,,
02017,Bogarra,Albacete,Castilla-La Mancha,727,165.8991,38.5835011529537,-2.2344712333207557,0,,,,,,,,,eoh_provincia,1,2,1,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.018,4.13,9.66,2.75,54.1,,,
02018,Bonete,Albacete,Castilla-La Mancha,950,125.022,38.88818038741993,-1.308647762237966,1,,,,,,,,,eoh_provincia,1,0,1,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.008,1.05,7.5,0.0,32.5,,,
02019,"Bonillo, El",Albacete,Castilla-La Mancha,2645,502.2774,38.94034309693676,-2.583629891129484,1,,,,,,,,,eoh_provincia,0,1,0,1,join_espacial,sin_dato,sin_registro,,,,,,1,0.002,0.38,10.79,0.38,34.9,,,
02020,Carcelén,Albacete,Castilla-La Mancha,483,75.3439,39.10619896438262,-1.288199517376455,0,,,,,,,,,eoh_provincia,2,1,0,1,join_espacial,sin_dato,sin_registro,,,,,,3,0.04,6.21,3.65,2.07,64.2,,,
02021,Casas de Juan Núñez,Albacete,Castilla-La Mancha,1409,88.9458,39.09726229884461,-1.5748831306734328,0,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.011,0.71,12.62,0.0,27.5,,,
02022,Casas de Lázaro,Albacete,Castilla-La Mancha,298,112.2392,38.75575877963567,-2.228953404047868,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,28.51,0.0,13.5,,,
02023,Casas de Ves,Albacete,Castilla-La Mancha,519,125.0612,39.24915116304088,-1.3009452900525105,0,,,,,,,,,eoh_provincia,2,1,1,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.024,5.78,12.55,1.93,54.5,,,
02024,Casas-Ibáñez,Albacete,Castilla-La Mancha,4616,103.1815,39.311903460952415,-1.4588278817767917,1,,,,,,,,,eoh_provincia,0,0,0,2,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,2.99,0.0,25.8,,,
02025,Caudete,Albacete,Castilla-La Mancha,10439,141.593,38.70817468731967,-1.0101190636650643,2,,,,,,,,,eoh_provincia,10,6,1,1,join_espacial,sin_dato,sin_registro,,,,,,16,0.113,1.53,4.48,0.57,53.0,,,
02026,Cenizate,Albacete,Castilla-La Mancha,1163,63.23,39.298191218655525,-1.6605169621917537,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,14.85,0.0,16.4,,,
02027,Corral-Rubio,Albacete,Castilla-La Mancha,303,94.6688,38.811208671643605,-1.440520339547743,0,,,,,,,,,eoh_provincia,3,0,1,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.032,9.9,11.38,0.0,48.7,,,
02028,Cotillas,Albacete,Castilla-La Mancha,123,14.4584,38.4228894075041,-2.5011739461564395,1,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.069,8.13,20.24,8.13,62.0,,,
02029,Chinchilla de Monte-Aragón,Albacete,Castilla-La Mancha,4614,679.9046,38.875948003075074,-1.63644416263658,2,,,,,,,,,eoh_provincia,13,21,1,3,join_espacial,sin_dato,sin_registro,,,,,,34,0.05,7.37,8.12,4.55,64.6,,,
02030,Elche de la Sierra,Albacete,Castilla-La Mancha,3603,239.3391,38.45464440704762,-2.095642450456223,2,,,,,,,,,eoh_provincia,8,4,0,0,join_espacial,sin_dato,sin_registro,,,,,,12,0.05,3.33,16.11,1.11,48.3,,,
02031,Férez,Albacete,Castilla-La Mancha,604,126.0675,38.386581208240976,-1.946235637988899,1,,,,,,,,,eoh_provincia,3,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.04,8.28,24.98,3.31,56.7,,,
02032,Fuensanta,Albacete,Castilla-La Mancha,282,23.942,39.2406046360697,-2.0685887636421487,1,,,,,,,,,eoh_provincia,3,11,0,0,join_espacial,sin_dato,sin_registro,,,,,,14,0.585,49.65,8.95,39.01,87.7,,,
02033,Fuente-Álamo,Albacete,Castilla-La Mancha,2422,133.3363,38.708468537269816,-1.4579605922735164,1,,,,,,,,,eoh_provincia,3,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.022,1.24,11.86,0.0,31.1,,,
02034,Fuentealbilla,Albacete,Castilla-La Mancha,1804,108.2466,39.24976971386645,-1.567901043985656,0,,,,,,,,,eoh_provincia,3,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.037,2.22,10.46,0.55,45.6,,,
02035,"Gineta, La",Albacete,Castilla-La Mancha,2656,136.669,39.11106228706598,-1.9978738978457016,2,,,,,,,,,eoh_provincia,6,2,1,2,join_espacial,sin_dato,sin_registro,,,,,,8,0.059,3.01,0.23,0.75,59.5,,,
02036,Golosalvo,Albacete,Castilla-La Mancha,79,28.1631,39.23657403750153,-1.635942308221292,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,15.72,0.0,16.0,,,
02037,Hellín,Albacete,Castilla-La Mancha,30836,780.8111,38.46209356338062,-1.67326861947044,3,,,,,,,,,eoh_provincia,13,7,0,3,join_espacial,sin_dato,sin_registro,,,,,,20,0.026,0.65,5.38,0.23,41.1,,,
02038,"Herrera, La",Albacete,Castilla-La Mancha,308,63.3602,38.944735471364496,-2.1031338940087183,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.016,3.25,19.3,3.25,47.1,,,
02039,Higueruela,Albacete,Castilla-La Mancha,1133,205.3826,38.96637519332724,-1.4290065258147175,0,,,,,,,,,eoh_provincia,2,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.015,2.65,8.51,0.88,47.6,,,
02040,Hoya-Gonzalo,Albacete,Castilla-La Mancha,582,114.5259,38.9608667925663,-1.5624816921163698,0,,,,,,,,,eoh_provincia,4,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.052,10.31,8.76,3.44,66.1,,,
02041,Jorquera,Albacete,Castilla-La Mancha,356,67.9423,39.160313066275,-1.5455848759795665,3,,,,,,,,,eoh_provincia,3,4,0,0,join_espacial,sin_dato,sin_registro,,,,,,7,0.103,19.66,10.79,11.24,75.2,,,
02042,Letur,Albacete,Castilla-La Mancha,911,263.3901,38.31948880873637,-2.1309008020414915,2,,,,,,,,,eoh_provincia,4,10,0,0,join_espacial,sin_dato,sin_registro,,,,,,14,0.053,15.37,23.62,10.98,65.8,,,
02043,Lezuza,Albacete,Castilla-La Mancha,1281,360.6458,38.9524092167244,-2.308189607931222,0,,,,,,,,,eoh_provincia,3,3,1,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.017,4.68,30.18,2.34,48.3,,,
02044,Liétor,Albacete,Castilla-La Mancha,1052,311.3913,38.54502222567909,-1.9364976002251224,1,,,,,,,,,eoh_provincia,7,7,0,0,join_espacial,sin_dato,sin_registro,,,,,,14,0.045,13.31,20.49,6.65,63.4,,,
02045,Madrigueras,Albacete,Castilla-La Mancha,4670,73.2701,39.23373890535988,-1.8143287618955848,0,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.014,0.21,17.02,0.0,23.8,,,
02046,Mahora,Albacete,Castilla-La Mancha,1465,108.0884,39.20480134001741,-1.7165176082246096,2,,,,,,,,,eoh_provincia,3,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.046,3.41,11.79,1.37,51.2,,,
02047,Masegoso,Albacete,Castilla-La Mancha,117,103.7948,38.72268673249791,-2.313750811345287,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,24.88,0.0,13.8,,,
02048,Minaya,Albacete,Castilla-La Mancha,1381,69.7809,39.22146995537889,-2.31566739396258,0,,,,,,,,,eoh_provincia,2,0,0,1,join_espacial,sin_dato,sin_registro,,,,,,2,0.029,1.45,3.54,0.0,39.6,,,
02049,Molinicos,Albacete,Castilla-La Mancha,754,143.4846,38.49187378699728,-2.2917041702220797,0,,,,,,,,,eoh_provincia,2,4,2,1,join_espacial,sin_dato,sin_registro,,,,,,6,0.042,7.96,2.1,5.31,70.7,,,
02050,Montalvos,Albacete,Castilla-La Mancha,74,24.7762,39.17033517518466,-2.0315455554284174,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,7.06,0.0,21.9,,,
02051,Montealegre del Castillo,Albacete,Castilla-La Mancha,2051,177.7412,38.76415534310503,-1.3071707755779756,1,,,,,,,,,eoh_provincia,3,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.017,1.46,20.1,0.0,27.9,,,
02052,Motilleja,Albacete,Castilla-La Mancha,673,23.8055,39.17031924710325,-1.776742494789526,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,9.29,0.0,20.1,,,
02053,Munera,Albacete,Castilla-La Mancha,3351,229.2565,39.085702236334185,-2.4512998952176064,1,,,,,,,,,eoh_provincia,3,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.022,1.49,19.38,0.6,37.5,,,
02054,Navas de Jorquera,Albacete,Castilla-La Mancha,521,42.2386,39.28367671900029,-1.726614919862555,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,20.56,0.0,14.4,,,
02055,Nerpio,Albacete,Castilla-La Mancha,1136,435.4723,38.14348362725094,-2.3600011782015504,6,,,,,,,,,eoh_provincia,3,4,2,0,join_espacial,sin_dato,sin_registro,,,,,,7,0.016,6.16,25.9,3.52,52.1,,,
02056,Ontur,Albacete,Castilla-La Mancha,1895,54.3607,38.622103599119264,-1.4901204839624462,0,,,,,,,,,eoh_provincia,1,1,0,1,join_espacial,sin_dato,sin_registro,,,,,,2,0.037,1.06,3.4,0.53,47.4,,,
02057,Ossa de Montiel,Albacete,Castilla-La Mancha,2233,243.3105,38.96873242015921,-2.765331491874236,14,,,,,,,,,eoh_provincia,17,12,3,0,join_espacial,sin_dato,sin_registro,,,,,,29,0.119,12.99,13.25,5.37,69.7,,,
02058,Paterna del Madera,Albacete,Castilla-La Mancha,328,112.256,38.58767651758473,-2.3436320465406117,3,,,,,,,,,eoh_provincia,3,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.027,9.15,11.49,0.0,47.6,,,
02059,Peñascosa,Albacete,Castilla-La Mancha,329,189.1213,38.66942423969188,-2.328855607955457,0,,,,,,,,,eoh_provincia,1,1,3,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.011,6.08,19.35,3.04,52.2,,,
02060,Peñas de San Pedro,Albacete,Castilla-La Mancha,1488,158.6529,38.7373373430118,-2.028036503403188,1,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.013,1.34,24.21,0.67,35.5,,,
02061,Pétrola,Albacete,Castilla-La Mancha,660,74.6021,38.79389114289305,-1.5255971908903132,1,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.013,1.52,12.86,0.0,30.9,,,
02062,Povedilla,Albacete,Castilla-La Mancha,374,49.3898,38.70533858029372,-2.619030646289873,1,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.02,2.67,6.4,0.0,40.2,,,
02063,Pozohondo,Albacete,Castilla-La Mancha,1544,136.4586,38.71195233552535,-1.9132640639252492,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.007,0.65,16.38,0.65,34.0,,,
02064,Pozo-Lorente,Albacete,Castilla-La Mancha,398,80.9245,39.0592504681561,-1.4822612758000902,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,15.74,0.0,16.0,,,
02065,Pozuelo,Albacete,Castilla-La Mancha,455,133.6926,38.81429138685505,-2.0872416908413896,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.007,2.2,23.09,2.2,41.5,,,
02066,"Recueja, La",Albacete,Castilla-La Mancha,215,29.7279,39.14837781988671,-1.456808050324825,0,,,,,,,,,eoh_provincia,3,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.101,13.95,5.68,0.0,60.5,,,
02067,Riópar,Albacete,Castilla-La Mancha,1344,80.8597,38.48166879069764,-2.423778003729992,27,,,,,,,,,eoh_provincia,16,10,2,0,join_espacial,sin_dato,sin_registro,,,,,,26,0.322,19.35,13.49,7.44,76.6,,,
02068,Robledo,Albacete,Castilla-La Mancha,382,119.9971,38.77648938491494,-2.429954487628216,2,,,,,,,,,eoh_provincia,4,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.033,10.47,23.7,0.0,44.6,,,
02069,"Roda, La",Albacete,Castilla-La Mancha,15643,398.5208,39.17258216535839,-2.1980939810804085,5,,,,,,,,,eoh_provincia,10,3,0,2,join_espacial,sin_dato,sin_registro,,,,,,13,0.033,0.83,4.25,0.19,43.3,,,
02070,Salobre,Albacete,Castilla-La Mancha,442,49.4909,38.575407300282976,-2.547483779698557,3,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.04,4.52,18.26,2.26,51.4,,,
02071,San Pedro,Albacete,Castilla-La Mancha,1155,83.0583,38.78973585290884,-2.185031076977288,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,31.56,0.0,13.4,,,
02072,Socovos,Albacete,Castilla-La Mancha,1643,138.5281,38.33929777165385,-1.9089382595698448,3,,,,,,,,,eoh_provincia,2,0,1,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.014,1.22,21.76,0.0,26.3,,,
02073,Tarazona de la Mancha,Albacete,Castilla-La Mancha,6100,212.4698,39.239005312262094,-1.9366556793927443,3,,,,,,,,,eoh_provincia,7,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,7,0.033,1.15,15.2,0.0,29.7,,,
02074,Tobarra,Albacete,Castilla-La Mancha,8006,324.7809,38.62029959648742,-1.6638585230142915,0,,,,,,,,,eoh_provincia,12,18,0,1,join_espacial,sin_dato,sin_registro,,,,,,30,0.092,3.75,4.37,2.25,62.5,,,
02075,Valdeganga,Albacete,Castilla-La Mancha,1970,70.7286,39.12132698416327,-1.667435207613718,3,,,,,,,,,eoh_provincia,3,3,1,0,join_espacial,sin_dato,sin_registro,,,,,,6,0.085,3.05,5.26,1.52,58.4,,,
02076,Vianos,Albacete,Castilla-La Mancha,317,127.939,38.58103557874213,-2.506555581477039,0,,,,,,,,,eoh_provincia,0,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.016,6.31,20.47,6.31,54.7,,,
02077,Villa de Ves,Albacete,Castilla-La Mancha,51,57.5218,39.1943382041868,-1.2484911039618425,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,6.95,0.0,22.0,,,
02078,Villalgordo del Júcar,Albacete,Castilla-La Mancha,1159,46.666,39.319476415889866,-2.044658345524554,2,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.043,1.73,8.89,0.86,46.7,,,
02079,Villamalea,Albacete,Castilla-La Mancha,4083,127.9368,39.35891448749363,-1.5504688736180765,0,,,,,,,,,eoh_provincia,1,4,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.039,1.22,6.54,0.98,46.7,,,
